ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1-1(FA),Q.2,Q.3-1(FA),Q.4-1(FA),Q.5-m1,Q.5-m2,Q.5-m3,Q.5-m4,Q.5-m5,Q.5-m6,Q.5-m7,Q.5-m8,Q.5-m9,Q.5-m10,Q.6-m1,Q.6-m2,Q.6-m3,Q.6-m4,Q.6-m5,Q.6-m6,Q.6-m7,Q.6-m8,Q.6-m9,Q.6-m10,Q.7-m1,Q.7-m2,Q.7-m3,Q.7-m4,Q.7-m5,Q.7-m6,Q.7-m7,Q.7-m8,Q.7-m9,Q.7-m10,Q.8-m1,Q.8-m2,Q.8-m3,Q.8-m4,Q.8-m5,Q.8-m6,Q.8-m7,Q.8-m8,Q.8-m9,Q.8-m10,Q.9-m1,Q.9-m2,Q.9-m3,Q.9-m4,Q.9-m5,Q.9-m6,Q.9-m7,Q.9-m8,Q.9-m9,Q.9-m10,Q.10-m1,Q.10-m2,Q.10-m3,Q.10-m4,Q.10-m5,Q.10-m6,Q.10-m7,Q.10-m8,Q.10-m9,Q.10-m10,Q.11-m1,Q.11-m2,Q.11-m3,Q.11-m4,Q.11-m5,Q.11-m6,Q.11-m7,Q.11-m8,Q.11-m9,Q.11-m10,Q.12-m1,Q.12-m2,Q.12-m3,Q.12-m4,Q.12-m5,Q.12-m6,Q.12-m7,Q.12-m8,Q.12-m9,Q.12-m10,Q.13-m1,Q.13-m2,Q.13-m3,Q.13-m4,Q.13-m5,Q.14-m1,Q.14-m2,Q.14-m3,Q.14-m4,Q.14-m5,Q.14-m6,Q.14-m7,Q.14-m8,Q.14-m9,Q.14-m10,Q.15-m1,Q.15-m2,Q.15-m3,Q.15-m4,Q.15-m5,Q.15-m6,Q.15-m7,Q.15-m8,Q.15-m9,Q.15-m10,Q.16-m1,Q.16-m2,Q.16-m3,Q.16-m4,Q.16-m5,Q.16-m6,Q.17-m1,Q.17-m2,Q.17-m3,Q.17-m4,Q.17-m5,Q.17-m6,Q.18-m1,Q.18-m2,Q.18-m3,Q.18-m4,Q.18-m5,Q.18-m6,Q.19-m1,Q.19-m2,Q.19-m3,Q.19-m4,Q.19-m5,Q.19-m6
m89789141981,33,香川県,女性,既婚,会社員(正社員),教育業,300万～400万未満,賃貸（マンション）,あり,高橋一生,2,0,3000,6,6,6,6,6,6,5,2,6,6,6,6,6,4,4,4,3,4,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,4,5,4,4,4,4,5,5,4,6,5,5,6,5,4,5,3,4,2,5,5,5,4,6,6,4,4,4,5,5,4,5,5,5,4,3,4,1,2,2,3,4,3,4,4,4,5,5,5,4,5,5,5,4,5,4,3,5,2,3,3,3,2,3,5,6,5,3,4,4,5,5,4,3,3,2,4,7,2,6,6,5,5,5,5,5,5,5,3,6,4,5,3,4
m8998425205,46,埼玉県,女性,未婚,会社員(正社員),金融・証券・保険業,600万～700万未満,持ち家（一戸建て）,なし,佐藤健,1,50000,100000,7,6,6,7,6,7,7,1,7,7,6,7,7,6,2,2,5,5,2,1,6,3,6,3,1,3,6,7,7,7,7,7,4,5,5,4,3,3,3,3,4,5,6,6,3,3,3,3,2,5,2,1,1,5,5,5,4,4,5,4,3,5,4,4,7,6,7,7,7,7,2,2,1,4,4,4,6,7,6,3,5,5,5,6,5,7,7,6,6,6,4,3,1,1,7,5,2,6,2,2,2,5,4,4,3,7,5,6,7,7,6,6,7,5,7,7,7,4,4,4,5,3,3,5,4,6,3,3,4
m8971893561,48,埼玉県,女性,既婚,無職,勤めていない,400万～500万未満,持ち家（一戸建て）,なし,筒井康隆,2,0,0,7,7,6,6,5,4,5,1,6,5,6,6,4,1,2,1,2,4,1,1,1,2,2,1,4,1,5,6,6,4,5,6,5,5,6,6,4,2,1,1,2,4,4,4,4,4,4,1,4,4,2,2,2,5,1,1,4,1,4,5,1,4,1,1,2,4,4,5,4,6,4,2,1,1,1,2,3,2,2,4,4,2,5,5,1,2,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,2,6,6,1,5,4,4,5,5,1,4,6,6,4,2,4,2,4,7,1,4,7
m8973929201,38,栃木県,女性,既婚,専業主婦,勤めていない,800万～900万未満,持ち家（一戸建て）,あり,キスマイ,1,3000,5000,5,3,4,4,4,4,4,4,4,4,3,5,5,4,3,4,5,4,3,3,4,4,4,3,4,4,5,5,5,5,4,4,4,4,5,4,3,4,4,4,5,5,3,4,3,5,6,6,5,3,3,5,5,5,5,6,5,4,5,5,4,3,3,3,5,5,4,4,4,5,3,3,3,4,4,4,4,5,5,4,4,5,5,4,4,4,3,2,4,4,2,2,1,1,5,3,3,3,3,2,2,3,2,3,3,4,5,4,4,5,5,4,5,5,3,4,5,3,5,5,5,3,5,5,6,4,4,5,2
m8970950094,51,埼玉県,男性,未婚,会社員(正社員),運送・輸送業,400万～500万未満,持ち家（一戸建て）,あり,吉高由里子,2,0,0,6,5,4,5,2,4,5,2,6,6,6,2,6,2,2,1,1,2,1,1,1,1,1,1,5,1,5,6,6,5,4,4,6,2,5,3,2,1,1,2,1,5,1,1,1,2,2,2,6,2,2,2,2,2,1,1,1,1,4,2,1,1,1,1,1,5,4,6,4,4,1,1,1,1,1,1,1,1,1,1,2,1,5,2,1,1,4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4,1,1,2,2,1,4,4,4,4,4,4,6,6,6,6,2,6,5,4,4,4,4,1
m8970716829,53,宮城県,女性,既婚,専業主婦,勤めていない,500万～600万未満,持ち家（一戸建て）,あり,竹野内豊,1,0,5000,6,5,5,6,5,4,5,2,5,6,5,4,5,3,4,3,1,5,4,2,2,4,4,2,5,3,6,7,7,6,6,6,5,5,5,4,4,2,2,2,2,4,4,4,5,5,4,5,5,2,4,3,2,5,2,2,3,2,5,5,2,4,4,5,5,5,4,6,6,6,3,2,2,2,2,2,4,4,4,4,4,4,5,4,4,2,5,3,2,3,3,1,1,1,1,1,1,2,1,1,1,1,2,1,1,5,4,6,6,6,4,4,4,4,5,5,4,3,1,2,5,6,5,5,6,5,6,5,6
m89789215139,25,千葉県,女性,未婚,会社員(正社員),商社・卸売り・小売業,800万～900万未満,賃貸（マンション）,なし,菅田将暉,1,0,10000,6,7,6,6,7,5,6,1,6,7,6,5,7,2,1,1,1,1,1,1,1,6,2,1,1,1,6,5,6,5,6,6,4,3,2,3,2,1,1,1,1,1,5,6,5,1,1,3,5,3,5,5,2,6,4,4,6,1,6,5,1,2,1,6,7,4,7,7,7,7,1,1,1,1,1,1,5,4,5,1,1,1,5,4,2,3,3,1,1,5,1,1,1,1,1,2,1,1,1,4,1,1,1,1,1,6,1,1,7,7,4,1,6,4,7,7,7,6,4,5,6,3,6,5,5,5,5,5,1
m89787736979,34,秋田県,女性,既婚,専業主婦,勤めていない,500万～600万未満,社宅,あり,中村倫也,1,10000,15000,6,5,7,6,6,7,7,2,4,6,7,7,7,6,6,3,4,7,4,1,2,3,7,5,5,7,4,5,7,6,7,7,7,5,7,2,4,3,2,2,7,7,3,4,5,2,3,2,5,4,1,1,1,4,7,7,7,1,6,7,1,7,6,5,7,7,7,7,5,7,1,1,1,1,1,1,7,7,7,2,5,6,5,7,5,7,7,3,7,5,2,1,1,1,1,7,1,5,2,2,1,1,1,1,1,5,1,4,7,7,2,5,7,7,7,7,7,6,7,7,5,4,4,5,3,7,2,1,2
m89789767549,35,神奈川県,女性,未婚,その他,その他,300万～400万未満,賃貸（マンション）,なし,山田裕貴,1,30000,30000,6,6,6,7,5,5,5,2,4,6,4,4,5,2,1,1,2,1,1,2,2,1,2,1,1,3,6,4,4,3,7,6,3,4,5,4,4,3,3,3,4,5,3,3,5,4,4,4,3,4,3,3,2,3,4,4,4,3,6,6,2,3,5,5,5,5,5,6,6,7,4,4,3,2,1,1,6,5,4,2,4,3,5,5,5,6,5,2,2,3,2,1,1,1,1,3,2,2,1,1,1,1,1,5,1,5,4,3,7,4,3,1,4,5,7,6,4,5,6,6,6,3,4,5,5,5,3,3,2
m89789439538,35,北海道,女性,既婚,専業主婦,勤めていない,600万～700万未満,社宅,あり,綾野剛,1,0,5000,7,7,7,7,7,7,7,1,7,7,7,7,7,2,1,2,2,2,2,1,2,2,2,1,1,1,7,7,7,7,7,7,6,7,5,1,4,1,1,1,1,1,5,4,5,1,1,1,5,5,1,1,1,4,6,5,5,1,7,7,1,5,1,1,6,6,7,7,7,7,1,1,1,1,1,1,5,5,5,4,4,2,5,5,5,2,3,1,1,5,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,7,1,1,7,7,1,1,7,4,7,7,7,7,7,7,4,1,5,4,5,5,1,3,1
m8971632481,57,北海道,男性,未婚,パート・アルバイト,調査業・シンクタンク,200万～300万未満,賃貸（アパート）,なし,役所広司,1,0,0,7,7,7,7,6,6,6,1,6,7,6,4,4,4,1,1,5,1,1,1,1,1,5,4,1,1,4,5,4,4,4,5,3,6,4,6,4,4,4,4,4,4,5,4,2,2,2,2,6,2,2,2,2,5,2,2,2,2,5,5,1,2,1,1,6,5,5,7,6,6,2,2,2,2,2,2,4,4,4,4,4,4,5,6,5,4,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,5,4,1,7,6,5,1,6,6,6,6,6,4,3,2,4,4,4,4,2,5,1,2,4
m89788560089,54,岡山県,女性,未婚,パート・アルバイト,サービス業,600万～700万未満,持ち家（一戸建て）,あり,田中　圭,1,0,30000,7,5,5,6,6,7,7,1,6,7,7,7,7,5,2,4,2,4,5,2,6,4,5,2,2,1,7,6,7,7,6,6,6,6,7,4,4,2,2,4,4,5,5,5,3,2,2,4,3,2,2,1,1,6,7,4,7,4,6,6,6,6,4,4,4,6,6,6,6,7,1,2,1,4,4,4,6,6,6,6,6,6,5,6,6,6,7,5,6,7,6,4,2,1,2,5,4,5,5,4,2,2,4,5,4,5,4,1,7,6,5,4,5,4,6,6,6,6,6,5,7,4,6,6,2,5,5,2,2
m8998364434,72,東京都,女性,既婚,専業主婦,勤めていない,"900万～1,000万未満",持ち家（マンション）,あり,綾瀬はるか,2,0,3000,5,2,5,5,2,5,3,5,4,5,5,3,5,1,1,1,1,1,1,1,2,1,1,1,1,1,6,4,5,5,6,4,2,6,6,6,4,2,1,2,1,5,1,1,1,2,2,1,4,2,2,2,1,2,2,1,2,1,6,6,1,1,1,1,1,1,1,7,5,6,1,1,1,1,1,2,2,2,2,2,2,1,5,4,4,3,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,5,2,2,5,5,4,6,6,5,4,2,4,5,4,4,6,4,5,6,4,6,6,5,4,4,6,2
m8970712596,49,福岡県,女性,既婚,パート・アルバイト,その他,"900万～1,000万未満",持ち家（一戸建て）,あり,松下洸平,1,0,50000,6,6,6,6,5,7,7,3,5,7,6,6,7,4,2,2,2,3,2,2,1,1,2,2,1,2,6,6,6,4,6,5,5,6,6,4,4,4,2,3,3,4,3,4,4,4,4,4,5,3,3,3,3,3,4,4,5,3,5,4,4,4,1,2,4,2,4,5,5,5,4,4,2,2,2,1,4,4,4,4,5,5,5,4,4,4,5,5,4,4,4,2,1,1,1,3,2,1,1,1,1,1,1,2,1,6,5,2,6,6,4,2,6,6,7,6,6,6,7,7,6,3,6,5,6,5,6,6,2
m89788042858,47,東京都,女性,既婚,会社員（契約・派遣社員）,商社・卸売り・小売業,200万～300万未満,賃貸（アパート）,なし,永瀬正敏,1,0,0,4,6,6,5,7,4,7,1,5,7,7,7,7,1,1,1,7,1,1,1,1,1,7,1,1,1,7,1,7,3,7,7,1,1,1,1,1,1,7,7,1,7,1,7,1,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,1,7,1,7,7,7,7,7,7,7,7,1,1,1,2,1,7,7,1,1,7,1,5,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,7,1,1,7,1,7,7,7,7,5,4,7,7,7,7,7,7,1,7,4
m8970623889,38,埼玉県,男性,未婚,会社員(正社員),メディア・マスコミ・広告業,300万～400万未満,賃貸（マンション）,なし,西野七瀬,2,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
m8995293,49,京都府,女性,既婚,専業主婦,勤めていない,"1,000万～1,200万未満",持ち家（マンション）,なし,福士蒼汰,1,0,0,5,4,4,4,4,4,4,4,4,4,4,4,5,3,3,3,3,3,3,3,3,3,3,2,2,2,6,6,5,5,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,4,4,5,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4
