ＩＤ,年齢,都道府県,性別,結婚,職業,業種,世帯年収,居住形態,子供有無,Q.1-1(FA),Q.2,Q.3-1(FA),Q.4-1(FA),Q.5-m1,Q.5-m2,Q.5-m3,Q.5-m4,Q.5-m5,Q.5-m6,Q.5-m7,Q.5-m8,Q.5-m9,Q.5-m10,Q.6-m1,Q.6-m2,Q.6-m3,Q.6-m4,Q.6-m5,Q.6-m6,Q.6-m7,Q.6-m8,Q.6-m9,Q.6-m10,Q.7-m1,Q.7-m2,Q.7-m3,Q.7-m4,Q.7-m5,Q.7-m6,Q.7-m7,Q.7-m8,Q.7-m9,Q.7-m10,Q.8-m1,Q.8-m2,Q.8-m3,Q.8-m4,Q.8-m5,Q.8-m6,Q.8-m7,Q.8-m8,Q.8-m9,Q.8-m10,Q.9-m1,Q.9-m2,Q.9-m3,Q.9-m4,Q.9-m5,Q.9-m6,Q.9-m7,Q.9-m8,Q.9-m9,Q.9-m10,Q.10-m1,Q.10-m2,Q.10-m3,Q.10-m4,Q.10-m5,Q.10-m6,Q.10-m7,Q.10-m8,Q.10-m9,Q.10-m10,Q.11-m1,Q.11-m2,Q.11-m3,Q.11-m4,Q.11-m5,Q.11-m6,Q.11-m7,Q.11-m8,Q.11-m9,Q.11-m10,Q.12-m1,Q.12-m2,Q.12-m3,Q.12-m4,Q.12-m5,Q.12-m6,Q.12-m7,Q.12-m8,Q.12-m9,Q.12-m10,Q.13-m1,Q.13-m2,Q.13-m3,Q.13-m4,Q.13-m5,Q.14-m1,Q.14-m2,Q.14-m3,Q.14-m4,Q.14-m5,Q.14-m6,Q.14-m7,Q.14-m8,Q.14-m9,Q.14-m10,Q.15-m1,Q.15-m2,Q.15-m3,Q.15-m4,Q.15-m5,Q.15-m6,Q.15-m7,Q.15-m8,Q.15-m9,Q.15-m10,Q.16-m1,Q.16-m2,Q.16-m3,Q.16-m4,Q.16-m5,Q.16-m6,Q.17-m1,Q.17-m2,Q.17-m3,Q.17-m4,Q.17-m5,Q.17-m6,Q.18-m1,Q.18-m2,Q.18-m3,Q.18-m4,Q.18-m5,Q.18-m6,Q.19-m1,Q.19-m2,Q.19-m3,Q.19-m4,Q.19-m5,Q.19-m6
m89788703066,29,京都府,男性,未婚,会社員(正社員),商社・卸売り・小売業,400万～500万未満,賃貸（マンション）,なし,本田圭佑,1,10000,30000,6,3,4,5,4,5,5,3,4,4,3,5,4,1,2,6,2,4,5,3,4,1,3,4,1,3,3,2,2,3,5,5,4,5,3,6,3,2,5,7,2,3,4,3,3,2,4,3,4,4,3,1,1,1,1,3,4,5,5,6,7,3,5,2,5,5,4,5,5,4,4,5,5,4,4,6,2,6,4,2,3,2,5,3,4,3,4,2,3,4,6,3,3,3,4,4,6,5,4,3,5,6,2,5,4,4,4,6,7,7,6,6,6,5,4,3,5,4,5,4,5,3,3,4,5,3,5,6,4
m89788098648,43,群馬県,男性,既婚,会社員(正社員),商社・卸売り・小売業,700万～800万未満,持ち家（一戸建て）,なし,京田陽太,1,1,2,6,5,6,6,5,5,5,3,4,6,6,4,5,1,1,1,1,1,1,1,2,1,3,5,1,1,4,5,4,1,5,3,3,1,4,5,3,2,2,1,1,3,4,5,6,4,4,5,4,1,2,1,2,5,6,6,6,1,6,6,3,6,4,4,5,4,4,6,5,6,1,1,1,1,2,1,3,3,3,2,3,3,5,6,5,6,5,1,1,3,2,4,1,1,1,2,1,3,1,1,1,1,1,4,5,5,4,4,6,4,1,4,5,4,3,6,4,4,4,4,5,2,5,5,5,5,5,4,1
m89788995740,59,東京都,男性,既婚,会社員(正社員),サービス業,600万～700万未満,持ち家（一戸建て）,あり,石川佳純,2,0,1000,7,6,6,7,2,7,6,1,6,7,6,7,6,2,2,1,1,2,2,2,2,4,4,5,2,2,5,5,6,5,6,5,4,2,5,4,4,2,1,4,4,6,5,5,1,3,4,4,4,3,1,1,1,5,6,5,4,2,7,7,4,7,4,4,5,5,5,7,6,7,1,1,1,2,2,4,5,5,5,4,5,4,5,7,5,6,6,3,1,4,4,1,1,1,1,1,1,2,1,1,1,1,1,2,1,6,3,1,6,4,4,1,6,6,7,7,5,4,4,4,5,5,5,5,6,5,4,4,2
m89789489820,50,大阪府,男性,既婚,会社員(正社員),製造業,"900万～1,000万未満",持ち家（一戸建て）,あり,大谷翔平,1,0,1000,6,7,6,6,5,5,6,1,6,7,6,6,6,2,1,1,3,1,1,1,3,1,5,3,1,1,7,7,6,1,6,6,4,4,5,5,2,2,2,2,3,3,5,5,3,7,6,5,3,7,3,2,1,7,3,3,5,3,6,4,3,5,1,1,6,6,6,7,7,7,1,1,1,2,2,2,5,5,5,2,4,4,5,5,4,5,4,3,3,6,2,1,1,1,1,2,2,5,2,1,1,1,1,1,1,6,5,1,7,7,7,1,7,5,7,7,6,5,3,3,4,4,3,4,3,5,3,3,3
m89789632425,61,広島県,男性,未婚,無職,勤めていない,400万～500万未満,賃貸（アパート）,なし,カタリナ・アルトハウス,2,0,3000,6,7,4,5,5,5,5,1,6,4,5,4,5,1,4,1,1,2,1,2,2,1,3,4,5,4,3,4,6,5,6,4,7,4,5,3,4,2,1,3,3,5,3,4,1,2,1,1,4,5,1,1,1,5,4,1,1,1,5,6,1,5,1,2,6,5,4,5,5,5,4,2,1,1,1,3,6,6,6,5,5,4,5,6,5,2,5,1,2,5,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,7,1,1,7,4,2,1,6,4,5,7,5,4,2,2,5,2,4,4,1,6,1,1,1
m89787858517,49,静岡県,男性,未婚,会社員(正社員),医療・福祉,700万～800万未満,持ち家（一戸建て）,なし,山縣亮太,1,25000,25000,1,7,7,7,7,7,7,1,7,7,7,7,7,4,1,1,1,1,1,2,1,1,5,5,1,1,6,6,4,5,6,7,5,6,6,4,4,4,5,4,4,5,5,6,3,2,2,2,2,6,1,2,5,6,4,4,1,1,5,5,5,6,4,5,5,5,6,7,7,7,3,3,2,2,2,1,5,5,5,2,2,2,5,6,4,5,5,5,1,5,4,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,1,1,5,5,5,1,5,4,5,5,4,5,3,3,5,3,5,5,2,5,2,3,2
m89788787101,40,沖縄県,男性,未婚,無職,勤めていない,200万～300万未満,持ち家（一戸建て）,なし,八村塁,1,20000,100000,7,6,7,6,7,7,7,2,4,7,7,7,6,4,2,4,4,4,4,4,4,4,7,5,4,1,7,7,7,4,7,7,7,6,6,7,2,4,4,5,4,7,5,5,4,5,7,3,1,7,3,1,4,5,5,6,6,4,7,5,4,4,7,6,6,5,5,7,6,6,4,4,4,6,4,4,5,5,6,5,5,6,5,7,6,7,6,6,6,7,4,6,1,1,1,6,6,6,2,4,6,6,4,5,6,6,5,6,7,7,5,6,5,5,6,7,4,7,6,7,6,7,6,6,6,4,4,7,7
m89789409514,39,静岡県,男性,既婚,会社員(正社員),製造業,600万～700万未満,持ち家（一戸建て）,あり,大迫傑,1,10090,109909,4,4,4,4,4,4,6,6,5,4,1,3,3,4,4,3,3,3,3,3,1,4,3,3,2,2,2,3,2,4,6,5,5,5,4,6,4,4,6,6,6,6,6,6,6,6,4,5,5,5,5,4,5,6,6,6,3,4,4,5,5,5,4,6,4,4,3,4,4,3,3,4,3,3,5,4,4,4,2,4,7,7,5,5,4,3,5,2,4,4,5,3,5,5,3,2,4,4,3,3,4,6,5,5,6,2,3,3,4,4,4,3,4,3,5,5,2,5,4,4,4,6,5,4,4,5,6,5,4
m8996138429,45,東京都,男性,未婚,会社員（契約・派遣社員）,製造業,300万～400万未満,賃貸（アパート）,なし,照ノ富士,1,0,0,6,6,5,6,4,5,5,1,6,6,5,5,4,4,2,3,3,2,3,3,3,3,4,3,3,3,4,4,4,4,4,5,4,5,4,5,3,4,4,4,4,4,4,4,4,4,3,4,2,5,3,3,4,5,4,4,4,4,4,4,4,4,4,4,6,5,6,6,5,5,3,3,2,4,4,4,5,5,4,4,4,4,5,6,4,5,4,4,3,3,3,2,1,1,1,3,2,3,1,3,2,3,3,3,3,4,3,4,6,5,4,4,6,4,6,5,4,4,5,5,4,4,4,4,3,5,3,2,4
m89789078008,54,埼玉県,男性,既婚,会社員(正社員),建設業,400万～500万未満,持ち家（一戸建て）,あり,松山英樹,1,20000,100000,7,7,7,7,7,7,7,1,7,7,7,7,7,4,2,2,2,2,2,1,2,2,3,4,1,1,4,4,4,3,5,5,5,4,5,2,3,2,2,4,3,5,5,5,4,6,4,3,3,5,2,2,2,7,7,5,6,5,6,6,4,5,5,5,6,6,6,7,6,7,1,1,1,4,2,3,4,4,5,5,4,4,5,5,5,5,6,5,5,5,5,5,3,2,4,2,2,2,2,5,5,3,5,4,4,5,4,1,7,5,5,1,6,5,7,7,5,6,6,6,6,1,6,6,6,4,5,5,1
m89788835388,47,愛知県,男性,既婚,会社員(正社員),製造業,400万～500万未満,賃貸（アパート）,あり,ランゲラック,1,15000,20000,6,6,4,4,5,6,6,5,6,6,6,4,6,6,3,4,4,4,3,3,3,3,5,4,2,2,2,3,4,3,4,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,4,4,3,2,2,2,2,2,2,2,2,2,3,3,5,5,5,2,2,2,4,2,2,3,3,4,2,2,2,5,6,4,5,2,4,6,6,4,5,2,2,5,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,4,5,6,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,4
m8911550743,58,茨城県,男性,既婚,会社員（契約・派遣社員）,運送・輸送業,400万～500万未満,持ち家（一戸建て）,あり,大谷翔平,1,0,1000,6,7,5,6,7,6,6,1,6,7,6,6,4,2,1,2,2,2,2,1,2,2,2,2,1,1,6,6,4,5,6,5,5,7,5,5,4,4,2,2,2,2,3,4,5,5,4,5,6,2,2,5,2,6,4,2,2,1,4,4,2,4,2,2,6,3,3,7,6,7,2,2,1,2,1,1,5,5,5,3,4,2,5,6,4,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,7,4,4,2,4,4,6,5,5,2,2,2,4,6,4,4,1,7,1,2,5
m89789548385,58,福岡県,男性,既婚,公務員（教職員を除く）,その他,"1,200万～1,500万未満",持ち家（一戸建て）,あり,宇良,1,0,8000,7,6,7,6,6,6,6,2,6,7,6,6,6,4,2,2,2,2,4,1,2,2,4,2,1,1,2,4,5,4,6,5,5,4,5,5,2,2,2,4,2,5,5,5,4,2,5,4,2,7,2,2,2,2,5,4,6,4,5,5,4,4,2,5,6,5,5,6,6,6,2,2,2,4,2,2,5,5,5,4,5,5,5,6,5,5,5,3,3,5,2,2,2,1,2,2,2,3,2,2,2,2,1,2,4,5,2,2,6,4,2,2,4,4,6,6,5,5,4,4,4,4,4,5,4,5,2,4,2
m8974338011,54,茨城県,男性,既婚,会社員(正社員),製造業,"900万～1,000万未満",賃貸（マンション）,あり,高橋慶彦,1,0,10000,6,7,7,6,7,4,6,1,6,7,7,4,7,2,1,1,1,1,1,1,1,1,1,1,1,1,6,6,4,4,4,5,5,6,4,6,4,4,1,1,1,4,4,4,2,4,4,2,5,4,1,2,1,4,6,6,6,1,6,6,6,4,6,4,6,6,4,7,7,7,1,1,1,4,1,1,4,4,4,4,4,4,5,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,1,7,7,6,1,5,5,7,7,1,3,4,4,5,4,3,4,2,6,2,3,4
m89787875824,49,静岡県,男性,既婚,会社員(正社員),建設業,700万～800万未満,持ち家（一戸建て）,あり,大谷翔平,1,0,3,5,7,4,6,4,5,6,1,7,7,5,5,7,2,1,1,2,2,1,1,2,1,2,2,1,1,7,7,2,5,6,6,5,6,6,5,2,2,5,2,2,5,5,6,6,5,2,2,5,2,2,5,1,1,2,5,2,2,2,2,1,2,6,6,6,6,6,6,6,6,1,1,1,1,1,1,4,4,4,1,2,2,5,4,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,7,5,4,2,1,1,4,4,5,3,5,2,2,4,2,2,2,5,2,1,4
m8971045089,47,千葉県,男性,未婚,会社員(正社員),医療・福祉,400万～500万未満,持ち家（一戸建て）,なし,糸原,1,5000,10000,6,6,6,6,5,6,6,2,6,6,6,6,6,5,4,5,4,4,4,2,4,4,4,4,2,2,4,4,4,4,6,5,5,5,5,5,4,4,4,4,4,4,4,5,5,5,6,4,4,4,5,4,4,4,5,5,4,4,5,6,4,4,5,4,5,4,4,6,5,6,2,2,2,4,4,4,6,6,6,4,5,4,5,6,4,5,4,4,4,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,5,4,2,6,5,5,2,5,6,6,6,5,4,4,5,4,5,4,5,5,5,5,4,5
m89789746318,38,埼玉県,男性,既婚,会社員(正社員),情報通信業,800万～900万未満,持ち家（一戸建て）,あり,大谷翔平,1,0,0,7,7,6,6,6,6,6,1,1,7,6,5,7,2,1,1,1,1,1,1,1,1,1,1,1,1,7,6,2,5,4,5,1,5,4,7,4,1,1,1,5,5,2,4,5,5,5,5,5,2,5,5,3,6,3,5,5,1,3,3,1,4,1,1,4,4,5,5,6,5,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,7,6,1,1,5,4,6,6,1,4,5,5,5,4,4,5,2,6,2,4,3
m8971288615,30,千葉県,男性,既婚,その他,教育業,500万～600万未満,賃貸（アパート）,あり,佐々木朗希,1,0,10000,6,6,7,7,6,7,7,7,7,6,6,6,7,3,1,1,1,1,1,1,1,1,2,1,1,1,7,6,2,2,7,7,3,5,7,3,1,1,1,1,1,4,1,5,4,4,3,5,1,4,1,1,1,5,5,6,3,1,6,7,1,4,1,1,7,4,6,7,7,7,1,1,1,1,1,1,7,7,7,2,5,5,5,7,4,7,4,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,7,7,7,1,7,1,7,7,5,7,7,7,7,1,5,6,4,1,2,4,1
m89789667333,64,神奈川県,男性,既婚,パート・アルバイト,その他,600万～700万未満,持ち家（一戸建て）,あり,大谷翔平,1,0,0,6,7,6,6,6,6,6,2,6,6,6,6,6,5,4,4,2,2,2,2,5,2,5,5,2,2,6,6,5,6,7,6,4,5,5,4,5,5,6,5,5,5,5,6,6,6,5,6,5,5,4,4,5,6,6,4,5,4,6,6,5,4,4,5,6,6,6,6,6,6,4,4,4,4,4,4,6,5,5,5,5,6,5,6,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,7,4,4,4,4,4,6,6,6,5,5,6,6,4,5,5,5,4,5,5,4
m8932161209,48,神奈川県,女性,未婚,その他,その他,100万～200万未満,持ち家（一戸建て）,なし,清武弘嗣,2,10000,30000,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,3,7,7,7,1,4,7,7,5,1,1,7,5,5,5,7,7,5,4,4,6,4,4,1,1,1,1,1,1,4,4,4,4,4,4,3,1,3,5,6,5,5,4,6,6,4,7,4,4,7,7,7,7,7,7,1,1,1,4,1,1,7,7,7,5,7,5,5,7,4,5,5,5,1,1,1,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5,3,7,7,7,3,7,7,7,7,7,1,4,4,1,7,1,1,1,7,1,1,7
m8998571377,60,兵庫県,女性,既婚,専業主婦,勤めていない,600万～700万未満,持ち家（一戸建て）,あり,浅尾拓也,1,0,10000,7,7,6,7,7,6,6,1,7,7,7,5,7,3,1,1,1,1,1,1,2,1,2,2,2,2,7,7,6,7,7,6,6,4,5,2,4,2,1,2,2,4,4,4,5,4,4,3,4,3,2,2,2,5,5,5,5,3,5,6,3,5,1,4,4,4,6,7,7,7,1,1,1,2,3,3,3,3,3,4,5,4,5,7,7,5,3,2,2,6,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4,7,4,3,4,4,4,4,4,5,4,4,3,3,3,2,3,3,7,3,3,2
m89788228105,55,兵庫県,男性,既婚,経営者・役員,医療・福祉,"2,000万以上",持ち家（一戸建て）,あり,イニエスタ,1,700000,700000,7,7,7,6,7,7,7,2,7,7,7,7,7,4,2,2,4,2,4,1,4,2,5,5,1,1,6,4,2,1,6,7,4,4,6,4,4,4,2,6,5,5,4,6,2,2,2,2,4,4,2,2,2,5,6,4,6,6,6,7,6,6,5,6,6,6,6,7,7,7,2,2,2,4,2,5,6,6,6,6,6,6,5,6,6,6,5,4,2,6,3,4,2,2,4,2,3,1,1,2,2,2,4,2,2,4,2,2,7,5,6,2,6,6,7,7,7,7,7,7,6,2,6,6,4,4,7,5,1
m8974758810,48,北海道,男性,既婚,会社員(正社員),建設業,400万～500万未満,持ち家（一戸建て）,あり,コービー・ブライアント,1,0,0,6,6,6,6,4,4,5,3,4,6,4,4,5,1,1,1,1,1,1,1,1,1,2,1,1,1,5,5,2,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,3,4,4,4,1,1,1,1,1,1,1,1,4,3,1,1,1,3,3,4,3,4,4,4,1,1,1,1,1,1,4,1,4,4,1,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,6,1,1,1,1,4,4,5,4,3,4,4,4,5,2,3,4
m89788558875,40,大阪府,男性,既婚,会社員(正社員),サービス業,500万～600万未満,持ち家（一戸建て）,あり,マックスフェルスタッペン,1,10000,10,5,5,6,6,6,6,6,3,6,6,6,6,6,6,6,6,2,5,1,1,5,5,5,5,1,4,5,5,6,4,5,6,6,6,6,4,4,4,4,5,5,5,5,5,5,5,5,5,2,6,6,5,2,4,5,3,1,1,5,3,2,2,3,3,4,4,4,6,6,5,2,2,2,2,2,1,1,3,5,1,5,5,5,6,1,5,5,4,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,5,4,1,4,4,2,5,5,5,5,5,5,5,3,4,3,3,5,4,6,2
m89788368211,34,群馬県,男性,既婚,会社員(正社員),商社・卸売り・小売業,500万～600万未満,持ち家（一戸建て）,あり,鈴木みのる,1,0,5000,7,7,7,7,7,7,7,1,7,7,7,7,7,4,1,1,1,1,1,1,1,2,7,1,1,1,4,6,5,1,7,7,7,7,4,1,1,7,1,5,1,4,4,6,4,4,1,1,4,4,1,1,4,6,4,4,4,1,7,7,7,4,4,5,7,7,7,7,7,7,1,1,1,1,1,1,5,5,5,4,7,7,5,7,4,2,3,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,4,5,5,4,5,7,4,7,7,7,7,1,4,6,1,5,1,1,1
m89788560062,50,岐阜県,男性,既婚,会社員(正社員),製造業,"1,000万～1,200万未満",持ち家（一戸建て）,あり,内村公平,1,30000,50000,7,7,7,7,7,7,7,1,7,7,7,7,7,4,1,4,2,1,5,1,1,4,5,5,1,1,6,7,5,4,5,7,7,7,7,4,7,4,2,2,4,7,7,7,1,1,6,2,1,6,1,1,1,7,4,5,1,1,4,4,1,7,7,7,7,7,7,7,7,7,4,1,1,1,1,1,1,4,1,1,1,1,5,6,4,5,5,6,4,5,4,1,1,1,1,4,1,5,1,1,4,1,1,4,1,5,5,1,7,7,1,4,4,4,5,5,7,7,7,7,7,1,7,7,7,5,5,7,1
m89788176418,40,岐阜県,男性,既婚,会社員(正社員),建設業,300万～400万未満,持ち家（一戸建て）,あり,川上憲伸,1,0,0,7,6,5,7,4,5,7,2,5,6,6,7,6,2,1,1,1,1,2,1,1,1,5,2,1,1,1,1,1,1,3,3,5,2,5,3,2,2,2,2,2,2,3,3,2,2,4,2,2,6,2,2,2,1,4,4,6,4,4,3,4,4,4,4,7,5,5,5,5,5,1,1,1,1,1,1,4,4,4,4,4,5,5,6,5,5,5,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,5,4,1,5,4,4,5,4,3,1,2,1,4,4,4,4,6,2,4,4
m89788206870,32,愛知県,男性,既婚,会社員(正社員),建設業,800万～900万未満,持ち家（一戸建て）,なし,大谷翔平,1,10000,50000,7,7,7,7,5,7,7,1,5,7,7,3,2,4,1,2,5,1,1,1,4,1,5,5,1,1,7,6,4,3,7,7,5,3,7,4,3,3,3,4,4,4,3,6,7,5,5,6,7,1,2,2,4,7,5,6,6,1,6,6,4,3,3,2,3,5,6,7,7,7,1,1,1,1,3,1,5,5,5,2,5,5,5,5,5,7,5,2,5,2,1,1,1,1,1,1,1,1,1,1,1,3,1,5,2,5,1,1,7,3,3,1,7,7,7,7,7,6,6,5,6,2,4,5,5,4,3,6,1
m89787735920,33,岡山県,女性,既婚,会社員(正社員),医療・福祉,700万～800万未満,持ち家（一戸建て）,なし,栗原,1,0,10000,6,6,6,6,6,6,6,2,6,7,4,5,4,2,2,1,5,2,2,2,1,1,1,1,2,4,6,6,6,5,5,2,4,5,3,2,2,1,1,4,3,5,2,2,5,5,5,6,6,2,3,2,4,6,4,4,4,1,4,4,4,4,2,1,5,4,2,5,5,5,4,4,3,2,2,1,4,4,5,2,6,5,5,6,6,5,6,2,6,6,4,2,1,1,1,2,1,1,1,1,1,1,1,2,2,6,2,2,7,6,5,1,6,6,6,6,6,5,6,6,4,5,2,4,1,7,1,1,4
m8992764115,52,千葉県,女性,既婚,専業主婦,勤めていない,300万～400万未満,持ち家（マンション）,なし,坂本勇人,1,6700,20000,6,7,5,6,6,6,6,1,4,7,7,4,7,1,1,1,3,3,1,1,2,1,5,3,1,1,7,7,7,7,6,4,2,6,4,7,4,1,1,1,1,2,2,4,4,4,4,4,5,1,1,1,1,5,4,4,4,1,5,4,1,4,1,1,4,4,4,7,5,7,1,1,1,1,1,1,5,5,5,1,1,1,5,7,4,5,5,3,7,7,1,5,7,1,7,2,1,4,1,1,1,1,1,1,1,7,1,1,7,6,4,1,7,4,7,5,4,3,1,2,3,4,1,2,1,7,1,2,3
